,country_code,party_id,id,publish,address,city,country,postal_code,parking_type,time_zone,mobie_voltage_level,last_updated,latitude,longitude,evse.evse_id,evse.uid,evse.status,evse.last_updated,connector.id,connector.standard,connector.format,connector.power_type,connector.max_voltage,connector.max_amperage,connector.max_electric_power
408,PT,HRZ,EVR-00018,True,Avenida Túlio Espanca,Évora,PRT,7000-709,PARKING_LOT,Europe/Lisbon,MT,2021-05-08T00:05:05Z,38.562343,-7.926168,PT*HRZ*EVR*00018*03,EVR-00018-03,AVAILABLE,2021-05-07T18:53:54Z,EVR-00018-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
409,PT,HRZ,EVR-00019,True,Parque Industrial e Tecnológico de Évora Rua Dionísio de Aires Moleiro,Évora,PRT,7005-513,PARKING_LOT,Europe/Lisbon,MT,2021-05-08T00:04:14Z,38.545501,-7.909013,PT*HRZ*EVR*00019*02,EVR-00019-02,AVAILABLE,2021-05-06T09:45:58Z,EVR-00019-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
410,PT,GLP,EVR-90001,True,Praça Porta da Lagoa,Évora,PRT,7000-749,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:05:08Z,38.57611,-7.914444,PT*GLP*EVR*90001*2,EVR-90001-2,AVAILABLE,2021-05-07T22:53:45Z,EVR-90001-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
411,PT,GLP,EVR-90003,True,Rua Cardeal Rei 1,Évora,PRT,7000-849,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:04:23Z,38.572378,-7.904386,PT*GLP*EVR*90003*2,EVR-90003-2,OUTOFORDER,2021-05-07T22:55:19Z,EVR-90003-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
412,PT,GLP,EVR-90006,True,Avenida General Humberto Delgado,Évora,PRT,7005-158,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:04:03Z,38.566363,-7.911717,PT*GLP*EVR*90006*2,EVR-90006-2,AVAILABLE,2021-05-08T00:04:03Z,EVR-90006-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
413,PT,HRZ,EVR-90007,True,Avenida Infante Dom Henrique,Évora,PRT,7005-169,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:04:41Z,38.567676,-7.9008094,PT*HRZ*EVR*90007*2,EVR-90007-2,AVAILABLE,2021-05-08T00:04:03Z,EVR-90007-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
414,PT,SFF,FAF-00003,True,Intermaché Fafe,Fafe,PRT,4820-099,PARKING_LOT,Europe/Lisbon,MT,2021-05-08T00:03:32Z,41.44466,-8.168125,PT*SFF*FAF*00003*03,FAF-00003-03,AVAILABLE,2021-05-06T16:21:25Z,FAF-00003-03-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
415,PT,SFF,FAF-00004,True,Intermaché Fafe,Fafe,PRT,4820-099,PARKING_LOT,Europe/Lisbon,MT,2021-05-08T00:04:01Z,41.44466,-8.168125,PT*SFF*FAF*00004*02,FAF-00004-02,AVAILABLE,2021-05-07T16:11:25Z,FAF-00004-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
416,PT,KLC,FAF-90001,True,Praça Mártires Fascismo,Fafe,PRT,4820-146,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:03:35Z,41.452419,-8.171622,PT*KLC*FAF*90001*2,FAF-90001-2,AVAILABLE,2021-05-07T10:19:29Z,FAF-90001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
417,PT,EDP,FAG-90001,True,EM587-4 93-65,Fornos de Algodres,PRT,6370-123,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:04:24Z,40.619667,-7.5394722,PT*EDP*FAG*90001*2,FAG-90001-2,AVAILABLE,2021-05-07T21:40:12Z,FAG-90001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
418,PT,MOB,FAL-00001,True,Largo das Escolas,Ferreira do Alentejo,PRT,7900-110,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:04:59Z,38.058778,-8.112792,PT*MOB*FAL*00001*2,FAL-00001-2,AVAILABLE,2021-05-07T02:22:49Z,FAL-00001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
419,PT,MOB,FAR-00002,True,Avenida da República 12,Faro,PRT,8000-078,ON_STREET,Europe/Lisbon,BTN,2021-05-03T15:55:06Z,37.016309,-7.935801,PT*MOB*FAR*00002*2,FAR-00002-2,UNKNOWN,2021-05-03T13:25:29Z,FAR-00002-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
420,PT,MOB,FAR-00004,True,Largo Francisco Sá Carneiro 38,Faro,PRT,8000-151,ON_STREET,Europe/Lisbon,BTN,2020-12-13T22:43:45Z,37.0197,-7.928275,PT*MOB*FAR*00004*2,FAR-00004-2,UNKNOWN,2020-06-18T10:22:01Z,FAR-00004-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
421,PT,MOB,FAR-00007,True,Rua dos Malmequeres L,Faro,PRT,8005-214,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:03:47Z,37.04289,-7.970567,PT*MOB*FAR*00007*4,FAR-00007-4,AVAILABLE,2021-05-07T13:22:53Z,FAR-00007-04-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
422,PT,EDP,FAR-00009,True,Praça da Liberdade,Faro,PRT,8005-077,PARKING_LOT,Europe/Lisbon,MT,2021-05-08T00:04:26Z,37.016829,-7.929511,PT*EDP*FAR*00009*02,FAR-00009-02,AVAILABLE,2021-05-07T09:12:25Z,FAR-00009-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
423,PT,MOB,FAR-00015,True,EN 125 km 103,Faro,PRT,8000-126,PARKING_LOT,Europe/Lisbon,BTN,2018-03-31T12:30:33Z,37.02783,-7.94447,PT*MOB*FAR*00015*2,FAR-00015-2,UNKNOWN,2017-03-23T17:40:00Z,FAR-00015-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
424,PT,MOT,FAR-00019,True,Parque de Estacionamento do Fórum Algarve (Piso 0 - Parque exterior),Faro,PRT,8009-020,PARKING_LOT,Europe/Lisbon,MT,2021-05-08T00:03:31Z,37.027809,-7.944625,PT*MOT*FAR*00019*02,FAR-00019-02,AVAILABLE,2021-05-07T23:47:28Z,FAR-00019-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
425,PT,EDP,FAR-00021,True,Av. Cidade Hayward,Faro,PRT,8000,ALONG_MOTORWAY,Europe/Lisbon,BTE,2021-05-08T00:04:45Z,37.025509,-7.91758,PT*EDP*FAR*00021*03,FAR-00021-03,AVAILABLE,2021-05-07T07:58:04Z,FAR-00021-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
426,PT,EDP,FAR-00022,True,Hotel Pestana Estói,Faro,PRT,8005-465,PARKING_LOT,Europe/Lisbon,MT,2021-05-08T00:03:20Z,37.096835,-7.895323,PT*EDP*FAR*00022*1,FAR-00022-1,UNKNOWN,2021-04-28T16:39:14Z,FAR-00022-1-1,IEC_62196_T2,SOCKET,AC_1_PHASE,230,32,7400
427,PT,EDP,FAR-00023,True,Hotel Pestana Estói,Faro,PRT,8005-465,PARKING_LOT,Europe/Lisbon,MT,2021-05-08T00:04:28Z,37.096835,-7.895323,PT*EDP*FAR*00023*1,FAR-00023-1,AVAILABLE,2021-04-28T16:19:48Z,FAR-00023-1-1,IEC_62196_T2,SOCKET,AC_1_PHASE,230,32,7400
428,PT,PRI,FAR-00024,True,Via Colectora da EN125-10,Faro,PRT,8000-510,ALONG_MOTORWAY,Europe/Lisbon,BTE,2021-05-08T00:04:20Z,37.0371,-7.957042,PT*PRI*FAR*00024*2,FAR-00024-2,AVAILABLE,2021-05-07T22:25:58Z,FAR-00024-2-1,IEC_62196_T2_COMBO,CABLE,DC,500,125,50000
429,PT,GLP,FAR-00025,True,Makro Faro,Faro,PRT,8004-075,PARKING_LOT,Europe/Lisbon,BTE,2021-05-08T00:03:27Z,37.036174,-7.896936,PT*GLP*FAR*00025*02,FAR-00025-02,AVAILABLE,2021-05-07T14:21:50Z,FAR-00025-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,32,7400
430,PT,HRZ,FAR-90001,True,Largo de São Francisco 37,Faro,PRT,8000-142,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:04:44Z,37.012424,-7.932747,PT*HRZ*FAR*90001*4,FAR-90001-4,AVAILABLE,2021-05-07T23:24:07Z,FAR-90001-04-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
431,PT,GLP,FAR-90003,True,Avenida da República 202,Faro,PRT,8000-080,ON_STREET,Europe/Lisbon,BTN,2021-04-12T12:47:32Z,37.017651,-7.938786,PT*GLP*FAR*90003*2,FAR-90003-2,UNKNOWN,2021-04-12T12:35:56Z,FAR-90003-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
432,PT,HRZ,FAR-90005,True,Rua da Cidade de Bolama,Faro,PRT,8000-249,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:04:15Z,37.024757,-7.930374,PT*HRZ*FAR*90005*2,FAR-90005-2,AVAILABLE,2021-05-07T23:27:35Z,FAR-90005-02-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
433,PT,KLC,FAR-90006,True,Estrada da Penha 157,Faro,PRT,8005-133,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:04:52Z,37.028896,-7.924731,PT*KLC*FAR*90006*4,FAR-90006-4,AVAILABLE,2021-05-07T23:14:04Z,FAR-90006-04-01,IEC_62196_T2,SOCKET,AC_1_PHASE,230,16,3700
434,PT,KLC,FAR-90008,True,Largo de S. Francisco,Faro,PRT,8000-142,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:04:54Z,37.012269,-7.932681,PT*KLC*FAR*90008*02,FAR-90008-02,AVAILABLE,2021-05-07T03:52:37Z,FAR-90008-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
435,PT,HRZ,FCR-90001,True,Av. 25 Abril,Figueira Castelo Rodrigo,PRT,6440-909,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:04:13Z,40.894806,-6.962931,PT*HRZ*FCR*90001*2,FCR-90001-2,AVAILABLE,2021-05-07T22:23:48Z,FCR-90001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
436,PT,GLP,FEC-90001,True,Av. Guerra Junqueiro,Freixo de Espada À Cinta,PRT,5180-104,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:04:59Z,41.087827,-6.808961,PT*GLP*FEC*90001*2,FEC-90001-2,AVAILABLE,2021-05-07T05:35:16Z,FEC-90001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
437,PT,GLP,FEUP-00001,True,FEUP - Rua Roberto Frias,Porto,PRT,4200-465,PARKING_LOT,Europe/Lisbon,MT,2021-05-08T00:03:43Z,41.177954,-8.5986249,PT*GLP*FEUP*00001*03,FEUP-00001-03,AVAILABLE,2021-05-07T23:04:59Z,FEUP-00001-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
438,PT,GLP,FEUP-00002,True,FEUP - Rua Roberto Frias,Porto,PRT,4200-465,ALONG_MOTORWAY,Europe/Lisbon,MT,2021-05-07T07:32:37Z,41.178538,-8.594961,PT*GLP*FEUP*00002*03,FEUP-00002-03,UNKNOWN,2021-05-07T06:18:02Z,FEUP-00002-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
439,PT,EVP,FIG-00002,True,"Paços do Concelho, Avenida Saraiva de Carvalho",Figueira da Foz,PRT,3084-501,ON_STREET,Europe/Lisbon,BTE,2021-05-08T00:04:34Z,40.147871,-8.854044,PT*EVP*FIG*00002*03,FIG-00002-03,AVAILABLE,2021-05-07T11:11:00Z,FIG-00002-03-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,63,22000
440,PT,GLP,FIG-90003,True,São Julião da Figueira da Foz,Figueira da Foz,PRT,3080-302,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:03:35Z,40.148283,-8.867429,PT*GLP*FIG*90003*2,FIG-90003-2,OUTOFORDER,2021-05-07T04:28:02Z,FIG-90003-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
441,PT,MOB,FLG-00001,True,Praça Dr. Machado de Matos,Felgueiras,PRT,4610-117,PARKING_LOT,Europe/Lisbon,BTN,2021-01-15T17:47:14Z,41.363056,-8.198611,PT*MOB*FLG*00001*2,FLG-00001-2,UNKNOWN,2021-01-15T17:33:42Z,FLG-00001-2-1,IEC_62196_T2,SOCKET,AC_1_PHASE,230,32,3700
442,PT,MOB,FLG-00002,True,Felgueiras,-,PRT,4615-515,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:04:12Z,41.3215315,-8.1454274,PT*MOB*FLG*00002*2,FLG-00002-2,UNKNOWN,2021-05-07T07:57:12Z,FLG-00002-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
443,PT,KLC,FLG-00003,True,Estrada Nacional 15,Felgueiras,PRT,4615-667,PARKING_LOT,Europe/Lisbon,BTE,2021-05-08T00:04:53Z,41.3161183,-8.1414512,PT*KLC*FLG*00003*03,FLG-00003-03,OUTOFORDER,2021-05-07T12:52:12Z,FLG-00003-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
444,PT,PRP,FND-00002,True,A23 km 18.5 (Sentido Este/Oeste),Fundão,PRT,6230-022,ALONG_MOTORWAY,Europe/Lisbon,MT,2021-05-08T00:03:19Z,40.190234,-7.487413,PT*PRP*FND*00002*03,FND-00002-03,AVAILABLE,2021-05-07T22:44:05Z,FND-00002-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
445,PT,PRP,FND-00003,True,A23 km 18.5 (Sentido Oeste/Este),Fundão,PRT,6230-022,ALONG_MOTORWAY,Europe/Lisbon,MT,2021-05-08T00:04:23Z,40.190859,-7.486644,PT*PRP*FND*00003*03,FND-00003-03,AVAILABLE,2021-05-07T22:57:14Z,FND-00003-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
446,PT,REP,FND-00004,True,Rua Cidade Da Covilhã,Fundão,PRT,6230-246,PARKING_LOT,Europe/Lisbon,BTE,2021-05-08T00:04:32Z,40.142455,-7.497335,PT*REP*FND*00004*03,FND-00004-03,AVAILABLE,2021-05-07T22:46:06Z,FND-00004-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
447,PT,GLP,FND-90001,True,Largo da Estação 1,Fundão,PRT,6230-311,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:03:15Z,40.1414305,-7.4967727,PT*GLP*FND*90001*02,FND-90001-02,AVAILABLE,2021-05-04T17:42:08Z,FND-90001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
448,PT,KLC,FTR-90001,True,Largo Marquês da Fronteira,Fronteira,PRT,7460-136,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:04:24Z,39.0538628,-7.6452465,PT*KLC*FTR*90001*2,FTR-90001-2,AVAILABLE,2021-05-07T12:32:16Z,FTR-90001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
449,PT,EMA,FUN-00002,True,Rua Artur de Sousa Pinga,Funchal,PRT,9060-396,PARKING_LOT,Europe/Lisbon,BTE,2021-05-08T00:03:23Z,32.64723,-16.903893,PT*EMA*FUN*00002*03,FUN-00002-03,AVAILABLE,2021-05-07T17:02:07Z,FUN-00002-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
450,PT,EMA,FUN-00003,True,Avenida Sá Carneiro 15,Funchal,PRT,9000-017,PARKING_LOT,Europe/Lisbon,BTN,2021-05-08T00:03:49Z,32.645245,-16.912966,PT*EMA*FUN*00003*2,FUN-00003-2,AVAILABLE,2021-05-07T21:06:29Z,FUN-00003-2-1,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
451,PT,MLT,FUN-00004,True,Rua Imperatriz D Amelia,Funchal,PRT,9004-513,PARKING_LOT,Europe/Lisbon,MT,2020-12-13T22:49:54Z,32.643804,-16.91723,PT*MLT*FUN*00004*1,FUN-00004-1,UNKNOWN,2020-02-01T10:55:22Z,FUN-00004-1-1,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,7200
452,PT,MLT,FUN-00005,True,Av. Sá Carneiro,Funchal,PRT,9000-017,PARKING_LOT,Europe/Lisbon,MT,2020-12-13T22:50:06Z,32.643973,-16.914173,PT*MLT*FUN*00005*1,FUN-00005-1,UNKNOWN,2019-09-06T11:04:06Z,FUN-00005-1-1,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
453,PT,FAC,FUN-00006,True,Rua Nova do Vale da Ajuda,Funchal,PRT,9000-155,PARKING_LOT,Europe/Lisbon,BTE,2021-05-08T00:05:02Z,32.63618,-16.94237,PT*FAC*FUN*00006*02,FUN-00006-02,AVAILABLE,2021-05-07T23:26:47Z,FUN-00006-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
454,PT,FAC,FUN-00007,True,Caminho do Poço Barral,Funchal,PRT,9000-155,PARKING_LOT,Europe/Lisbon,BTE,2021-05-08T00:04:42Z,32.656385,-16.943199,PT*FAC*FUN*00007*02,FUN-00007-02,AVAILABLE,2021-05-07T09:12:54Z,FUN-00007-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
455,PT,FAC,FUN-00008,True,Estrada Comandante Camacho de Freitas - Pico dos Barcelos,Funchal,PRT,9020-148,PARKING_LOT,Europe/Lisbon,BTE,2021-05-08T00:03:59Z,32.659369,-16.940543,PT*FAC*FUN*00008*02,FUN-00008-02,AVAILABLE,2021-05-07T11:07:00Z,FUN-00008-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
456,PT,FAC,FUN-00009,True,Rua do Gorgulho - Lido,Funchal,PRT,9004-540,PARKING_LOT,Europe/Lisbon,BTE,2021-05-08T00:03:44Z,32.636233,-16.932341,PT*FAC*FUN*00009*02,FUN-00009-02,AVAILABLE,2021-05-07T17:42:01Z,FUN-00009-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
457,PT,FAC,FUN-00010,True,Avenida das Madalenas,Funchal,PRT,9020-331,PARKING_LOT,Europe/Lisbon,BTE,2021-05-08T00:04:42Z,32.660493,-16.930154,PT*FAC*FUN*00010*02,FUN-00010-02,AVAILABLE,2021-05-07T17:27:38Z,FUN-00010-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
458,PT,FAC,FUN-00011,True,Madeira Tecnopolo - Caminho da Penteada,Funchal,PRT,9020-105,PARKING_LOT,Europe/Lisbon,BTE,2021-05-08T00:04:14Z,32.659157,-16.925256,PT*FAC*FUN*00011*02,FUN-00011-02,AVAILABLE,2021-05-07T15:22:26Z,FUN-00011-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
459,PT,FAC,FUN-00012,True,Avenida do Infante,Funchal,PRT,9004-542,PARKING_LOT,Europe/Lisbon,BTE,2021-05-08T00:04:16Z,32.643922,-16.92146,PT*FAC*FUN*00012*02,FUN-00012-02,AVAILABLE,2021-05-07T21:19:12Z,FUN-00012-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
460,PT,FAC,FUN-00013,True,Caminho do Lombo Segundo,Funchal,PRT,9020-097,PARKING_LOT,Europe/Lisbon,BTE,2021-05-08T00:04:42Z,32.670378,-16.922107,PT*FAC*FUN*00013*02,FUN-00013-02,AVAILABLE,2021-05-07T09:44:15Z,FUN-00013-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
461,PT,FAC,FUN-00014,True,Rua 31 de Janeiro,Funchal,PRT,9050-075,PARKING_LOT,Europe/Lisbon,BTE,2021-05-08T00:04:05Z,32.653134,-16.91125,PT*FAC*FUN*00014*02,FUN-00014-02,AVAILABLE,2021-05-07T16:48:33Z,FUN-00014-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
462,PT,FAC,FUN-00015,True,Rua dos Ferreiros,Funchal,PRT,9000-082,PARKING_LOT,Europe/Lisbon,BTE,2021-05-08T00:04:24Z,32.650222,-16.909139,PT*FAC*FUN*00015*02,FUN-00015-02,AVAILABLE,2021-05-07T21:45:20Z,FUN-00015-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
463,PT,FAC,FUN-00016,True,Rua Nova da Igreja,Funchal,PRT,9060-206,PARKING_LOT,Europe/Lisbon,BTE,2021-05-08T00:04:34Z,32.64927,-16.882866,PT*FAC*FUN*00016*02,FUN-00016-02,AVAILABLE,2021-05-07T15:08:55Z,FUN-00016-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
464,PT,HRZ,FUN-00018,True,Rua Dr. Brito Câmara 9,Funchal,PRT,9000-039,PARKING_LOT,Europe/Lisbon,MT,2021-05-08T00:05:02Z,32.647929,-16.914137,PT*HRZ*FUN*00018*1,FUN-00018-1,AVAILABLE,2021-05-07T19:26:39Z,FUN-00018-01-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
465,PT,HRZ,FUN-00019,True,Rua Dr. Brito Câmara 9,Funchal,PRT,9000-039,PARKING_LOT,Europe/Lisbon,MT,2021-05-08T00:05:12Z,32.647929,-16.914137,PT*HRZ*FUN*00019*2,FUN-00019-2,AVAILABLE,2021-05-07T12:57:47Z,FUN-00019-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
466,PT,EDP,FUN-00020,True,Avenida Luís de Camões,Funchal,PRT,9000-168,PARKING_LOT,Europe/Lisbon,MT,2021-03-18T17:28:35Z,32.646627,-16.922653,PT*EDP*FUN*00020*02,FUN-00020-02,UNKNOWN,2021-03-18T17:20:20Z,FUN-00020-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
467,PT,GLP,FVN-90001,True,CM1139,Figueiró dos Vinhos,PRT,3260-408,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:04:10Z,39.901306,-8.273167,PT*GLP*FVN*90001*2,FVN-90001-2,AVAILABLE,2021-05-07T01:47:31Z,FVN-90001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
468,PT,HRZ,FZZ-00002,True,Aldeamento das Varandas do Lago,Ferreira do Zêzere,PRT,2240-322,PARKING_LOT,Europe/Lisbon,BTE,2021-05-08T00:04:48Z,39.6673996,-8.2332873,PT*HRZ*FZZ*00002*02,FZZ-00002-02,AVAILABLE,2021-05-01T12:23:07Z,FZZ-00002-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
469,PT,HRZ,FZZ-90001,True,Rua Depósito da Água,Ferreira do Zêzere,PRT,2240-350,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:04:41Z,39.693846,-8.293427,PT*HRZ*FZZ*90001*2,FZZ-90001-2,AVAILABLE,2021-05-07T05:52:08Z,FZZ-90001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
470,PT,HRZ,GAV-90001,True,R. Eugénio Maleitas,Gavião,PRT,6040-120,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:04:43Z,39.464603,-7.937781,PT*HRZ*GAV*90001*2,GAV-90001-2,AVAILABLE,2021-05-07T00:14:35Z,GAV-90001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
471,PT,PRI,GDL-00002,True,Alameda do Salgueiro,Grândola,PRT,7570-789,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:03:22Z,38.492475,-8.90061,PT*PRI*GDL*00002*2,GDL-00002-2,CHARGING,2021-05-07T19:31:14Z,GDL-00002-2-1,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
472,PT,KLC,GDL-00004,True,Rua Dom Nuno Alvares Pereira,Grândola,PRT,7570-239,PARKING_LOT,Europe/Lisbon,BTE,2021-05-08T00:05:08Z,38.185025,-8.568542,PT*KLC*GDL*00004*03,GDL-00004-03,AVAILABLE,2021-05-05T15:45:04Z,GDL-00004-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
473,PT,KLC,GDM-00003,True,Rua Infante Dom Henrique,Gondomar,PRT,4435-286,PARKING_LOT,Europe/Lisbon,MT,2021-05-08T00:03:19Z,41.171396,-8.547406,PT*KLC*GDM*00003*03,GDM-00003-03,AVAILABLE,2021-05-06T12:25:17Z,GDM-00003-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,32,22000
474,PT,KLC,GDM-00004,True,Rua da Boavista,Gondomar,PRT,4435-030,PARKING_LOT,Europe/Lisbon,BTE,2021-05-08T00:03:22Z,41.175622,-8.556381,PT*KLC*GDM*00004*03,GDM-00004-03,AVAILABLE,2021-05-07T21:00:08Z,GDM-00004-03-01,IEC_62196_T2,CABLE,AC_3_PHASE,400,63,43000
475,PT,IBD,GDM-00005,True,Rua Joaquim Ribeiro,Gondomar,PRT,4510-506,PARKING_LOT,Europe/Lisbon,MT,2021-05-08T00:03:59Z,41.168658,-8.54204,PT*IBD*GDM*00005*1,GDM-00005-1,AVAILABLE,2021-05-07T19:45:48Z,GDM-00005-1-1,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
476,PT,IBD,GDM-00006,True,Rua Joaquim Ribeiro,Gondomar,PRT,4510-506,PARKING_LOT,Europe/Lisbon,MT,2021-05-08T00:03:45Z,41.168658,-8.54204,PT*IBD*GDM*00006*1,GDM-00006-1,AVAILABLE,2021-05-07T20:05:40Z,GDM-00006-1-1,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
477,PT,EDP,GDM-00007,True,Avenida Escritor Costa Barreto,Gondomar,PRT,4420-445,PARKING_LOT,Europe/Lisbon,MT,2021-04-21T16:56:18Z,41.1418787,-8.5735465,PT*EDP*GDM*00007*1,GDM-00007-1,UNKNOWN,2021-04-16T09:15:11Z,GDM-00007-1-1,IEC_62196_T2,SOCKET,AC_1_PHASE,230,32,7400
478,PT,EDP,GDM-00008,True,Avenida Escritor Costa Barreto,Gondomar,PRT,4420-445,PARKING_LOT,Europe/Lisbon,MT,2021-04-21T16:56:21Z,41.1418787,-8.5735465,PT*EDP*GDM*00008*1,GDM-00008-1,UNKNOWN,2021-04-16T09:25:06Z,GDM-00008-1-1,IEC_62196_T2,SOCKET,AC_1_PHASE,230,32,7400
479,PT,HRZ,GLG-90001,True,Largo da Imac. Conceição 47,Golegã,PRT,2150-125,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:04:09Z,39.401278,-8.486306,PT*HRZ*GLG*90001*2,GLG-90001-2,AVAILABLE,2021-05-07T04:24:40Z,GLG-90001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
480,PT,MOB,GMR-00001,True,Rua Condestável Nuno Álvares,Guimarães,PRT,4800-437,ON_STREET,Europe/Lisbon,BTN,2020-12-13T22:55:13Z,41.444836,-8.291587,PT*MOB*GMR*00001*2,GMR-00001-2,UNKNOWN,2019-11-10T13:35:41Z,GMR-00001-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
481,PT,MOB,GMR-00002,True,Rua Val de Donas,Guimarães,PRT,4800-476,ON_STREET,Europe/Lisbon,BTN,2021-05-08T00:04:35Z,41.4445,-8.29428,PT*MOB*GMR*00002*02,GMR-00002-02,OUTOFORDER,2021-05-07T23:50:52Z,GMR-00002-02-01,IEC_62196_T2,SOCKET,AC_3_PHASE,400,32,22000
